movement_id,mes_num,mes_nombre,porcentaje
68798c739b36b04cf0b7bfd9,11,Nov,7.9
68798c739b36b04cf0b7bfd9,12,Dic,10
68798c739b36b04cf0b7bfda,1,Ene,8.3
68798c739b36b04cf0b7bfda,2,Feb,7.6
68798c739b36b04cf0b7bfda,3,Mar,8.4
68798c739b36b04cf0b7bfda,4,Abr,8.9
68798c739b36b04cf0b7bfda,5,May,8.4
68798c739b36b04cf0b7bfda,6,Jun,7.9
68798c739b36b04cf0b7bfda,7,Jul,8.8
68798c739b36b04cf0b7bfda,8,Ago,8.5
68798c739b36b04cf0b7bfda,9,Sep,6.9
68798c739b36b04cf0b7bfda,10,Oct,7.8
68798c739b36b04cf0b7bfda,11,Nov,8.3
68798c739b36b04cf0b7bfda,12,Dic,10.2
68798c739b36b04cf0b7bfdb,1,Ene,8.3
68798c739b36b04cf0b7bfdb,2,Feb,7.5
68798c739b36b04cf0b7bfdb,3,Mar,8.5
68798c739b36b04cf0b7bfdb,4,Abr,8.4
68798c739b36b04cf0b7bfdb,5,May,8.5
68798c739b36b04cf0b7bfdb,6,Jun,8.3
68798c739b36b04cf0b7bfdb,7,Jul,8.3
68798c739b36b04cf0b7bfdb,8,Ago,8.4
68798c739b36b04cf0b7bfdb,9,Sep,8.1
68798c739b36b04cf0b7bfdb,10,Oct,7.7
68798c739b36b04cf0b7bfdb,11,Nov,8.2
68798c739b36b04cf0b7bfdb,12,Dic,9.8
68798c739b36b04cf0b7bfdc,1,Ene,8.1
68798c739b36b04cf0b7bfdc,2,Feb,7.6
68798c739b36b04cf0b7bfdc,3,Mar,8.6
68798c739b36b04cf0b7bfdc,4,Abr,8.4
68798c739b36b04cf0b7bfdc,5,May,8.3
68798c739b36b04cf0b7bfdc,6,Jun,8.1
68798c739b36b04cf0b7bfdc,7,Jul,8.4
68798c739b36b04cf0b7bfdc,8,Ago,8.3
68798c739b36b04cf0b7bfdc,9,Sep,8.2
68798c739b36b04cf0b7bfdc,10,Oct,7.8
68798c739b36b04cf0b7bfdc,11,Nov,8.1
68798c739b36b04cf0b7bfdc,12,Dic,10.1
68798c739b36b04cf0b7bfdd,1,Ene,8.6
68798c739b36b04cf0b7bfdd,2,Feb,6.7
68798c739b36b04cf0b7bfdd,3,Mar,8.3
68798c739b36b04cf0b7bfdd,4,Abr,8.7
68798c739b36b04cf0b7bfdd,5,May,8.3
68798c739b36b04cf0b7bfdd,6,Jun,7.7
68798c739b36b04cf0b7bfdd,7,Jul,8.9
68798c739b36b04cf0b7bfdd,8,Ago,8.8
68798c739b36b04cf0b7bfdd,9,Sep,7.4
68798c739b36b04cf0b7bfdd,10,Oct,8.2
68798c739b36b04cf0b7bfdd,11,Nov,8.7
68798c739b36b04cf0b7bfdd,12,Dic,9.7
68798c739b36b04cf0b7bfde,1,Ene,8.3
68798c739b36b04cf0b7bfde,2,Feb,7.6
68798c739b36b04cf0b7bfde,3,Mar,8.3
68798c739b36b04cf0b7bfde,4,Abr,8.8
68798c739b36b04cf0b7bfde,5,May,8.3
68798c739b36b04cf0b7bfde,6,Jun,7.9
68798c739b36b04cf0b7bfde,7,Jul,8.8
68798c739b36b04cf0b7bfde,8,Ago,8.6
68798c739b36b04cf0b7bfde,9,Sep,6.9
68798c739b36b04cf0b7bfde,10,Oct,7.9
68798c739b36b04cf0b7bfde,11,Nov,8.4
68798c739b36b04cf0b7bfde,12,Dic,10.2
68798c739b36b04cf0b7bfdf,1,Ene,9
68798c739b36b04cf0b7bfdf,2,Feb,7.3
68798c739b36b04cf0b7bfdf,3,Mar,8.9
68798c739b36b04cf0b7bfdf,4,Abr,9.4
68798c739b36b04cf0b7bfdf,5,May,8.7
68798c739b36b04cf0b7bfdf,6,Jun,8.1
68798c739b36b04cf0b7bfdf,7,Jul,9.4
68798c739b36b04cf0b7bfdf,8,Ago,9.5
68798c739b36b04cf0b7bfdf,9,Sep,8
68798c739b36b04cf0b7bfdf,10,Oct,6.7
68798c739b36b04cf0b7bfdf,11,Nov,7.2
68798c739b36b04cf0b7bfdf,12,Dic,7.8
68798c739b36b04cf0b7bfe0,1,Ene,8.3
68798c739b36b04cf0b7bfe0,2,Feb,7.6
68798c739b36b04cf0b7bfe0,3,Mar,8.4
68798c739b36b04cf0b7bfe0,4,Abr,8.8
68798c739b36b04cf0b7bfe0,5,May,8.4
68798c739b36b04cf0b7bfe0,6,Jun,7.9
68798c739b36b04cf0b7bfe0,7,Jul,8.9
68798c739b36b04cf0b7bfe0,8,Ago,8.6
68798c739b36b04cf0b7bfe0,9,Sep,7
68798c739b36b04cf0b7bfe0,10,Oct,7.8
68798c739b36b04cf0b7bfe0,11,Nov,8.3
68798c739b36b04cf0b7bfe0,12,Dic,10
68798c739b36b04cf0b7bfe1,1,Ene,8.3
68798c739b36b04cf0b7bfe1,2,Feb,7.6
68798c739b36b04cf0b7bfe1,3,Mar,8.3
68798c739b36b04cf0b7bfe1,4,Abr,8.6
68798c739b36b04cf0b7bfe1,5,May,8.1
68798c739b36b04cf0b7bfe1,6,Jun,7.6
68798c739b36b04cf0b7bfe1,7,Jul,9.4
68798c739b36b04cf0b7bfe1,8,Ago,8.9
68798c739b36b04cf0b7bfe1,9,Sep,6.6
68798c739b36b04cf0b7bfe1,10,Oct,7.8
68798c739b36b04cf0b7bfe1,11,Nov,8.4
68798c739b36b04cf0b7bfe1,12,Dic,10.4
68798c739b36b04cf0b7bfe2,1,Ene,8.6
68798c739b36b04cf0b7bfe2,2,Feb,7.4
68798c739b36b04cf0b7bfe2,3,Mar,8.2
68798c739b36b04cf0b7bfe2,4,Abr,8.3
68798c739b36b04cf0b7bfe2,5,May,8.3
68798c739b36b04cf0b7bfe2,6,Jun,7.9
68798c739b36b04cf0b7bfe2,7,Jul,9
68798c739b36b04cf0b7bfe2,8,Ago,8.6
68798c739b36b04cf0b7bfe2,9,Sep,6.6
68798c739b36b04cf0b7bfe2,10,Oct,8.2
68798c739b36b04cf0b7bfe2,11,Nov,8.6
68798c739b36b04cf0b7bfe2,12,Dic,10.3
68798c739b36b04cf0b7bffa,1,Ene,8.5
68798c739b36b04cf0b7bffa,2,Feb,7.9
68798c739b36b04cf0b7bffa,3,Mar,8.8
68798c739b36b04cf0b7bffa,4,Abr,8.7
68798c739b36b04cf0b7bffa,5,May,8.4
68798c739b36b04cf0b7bffa,6,Jun,7.9
68798c739b36b04cf0b7bffa,7,Jul,8.5
68798c739b36b04cf0b7bffa,8,Ago,8.4
68798c739b36b04cf0b7bffa,9,Sep,7.2
68798c739b36b04cf0b7bffa,10,Oct,7.7
68798c739b36b04cf0b7bffa,11,Nov,8.2
68798c739b36b04cf0b7bffa,12,Dic,9.8
68798c739b36b04cf0b7bffb,1,Ene,9.2
68798c739b36b04cf0b7bffb,2,Feb,8.2
68798c739b36b04cf0b7bffb,3,Mar,9.4
68798c739b36b04cf0b7bffb,4,Abr,8.3
68798c739b36b04cf0b7bffb,5,May,8.3
68798c739b36b04cf0b7bffb,6,Jun,7.8
68798c739b36b04cf0b7bffb,7,Jul,8.3
68798c739b36b04cf0b7bffb,8,Ago,8.2
68798c739b36b04cf0b7bffb,9,Sep,7.4
68798c739b36b04cf0b7bffb,10,Oct,6.9
68798c739b36b04cf0b7bffb,11,Nov,9.7
68798c739b36b04cf0b7bffb,12,Dic,8.3
68798c739b36b04cf0b7bffc,1,Ene,8.4
68798c739b36b04cf0b7bffc,2,Feb,7.4
68798c739b36b04cf0b7bffc,3,Mar,9.6
68798c739b36b04cf0b7bffc,4,Abr,8.1
68798c739b36b04cf0b7bffc,5,May,8.9
68798c739b36b04cf0b7bffc,6,Jun,7.7
68798c739b36b04cf0b7bffc,7,Jul,8.2
68798c739b36b04cf0b7bffc,8,Ago,8.1
68798c739b36b04cf0b7bffc,9,Sep,7.8
68798c739b36b04cf0b7bffc,10,Oct,7.7
68798c739b36b04cf0b7bffc,11,Nov,8
68798c739b36b04cf0b7bffc,12,Dic,10.1
68798c739b36b04cf0b7c25e,1,Ene,8.6
68798c739b36b04cf0b7c25e,2,Feb,8.2
68798c739b36b04cf0b7c25e,3,Mar,9
68798c739b36b04cf0b7c25e,4,Abr,9
68798c739b36b04cf0b7c25e,5,May,8.9
68798c739b36b04cf0b7c25e,6,Jun,8.5
68798c739b36b04cf0b7c25e,7,Jul,8.9
68798c739b36b04cf0b7c25e,8,Ago,9.4
68798c739b36b04cf0b7c25e,9,Sep,6
68798c739b36b04cf0b7c25e,10,Oct,7.3
68798c739b36b04cf0b7c25e,11,Nov,7.7
68798c739b36b04cf0b7c25e,12,Dic,8.5
68798c739b36b04cf0b7c267,1,Ene,6.1
68798c739b36b04cf0b7c267,2,Feb,5.2
68798c739b36b04cf0b7c267,3,Mar,7.7
68798c739b36b04cf0b7c267,4,Abr,8.8
68798c739b36b04cf0b7c267,5,May,9.3
68798c739b36b04cf0b7c267,6,Jun,9.8
68798c739b36b04cf0b7c267,7,Jul,11.5
68798c739b36b04cf0b7c267,8,Ago,11.2
68798c739b36b04cf0b7c267,9,Sep,6.8
68798c739b36b04cf0b7c267,10,Oct,7.2
68798c739b36b04cf0b7c267,11,Nov,7.6
68798c739b36b04cf0b7c267,12,Dic,8.8
68798c739b36b04cf0b7c268,1,Ene,6.2
68798c739b36b04cf0b7c268,2,Feb,5.4
68798c739b36b04cf0b7c268,3,Mar,19.6
68798c739b36b04cf0b7c268,4,Abr,9.3
68798c739b36b04cf0b7c268,5,May,7.8
68798c739b36b04cf0b7c268,6,Jun,7.9
68798c739b36b04cf0b7c268,7,Jul,8.4
68798c739b36b04cf0b7c268,8,Ago,8.9
68798c739b36b04cf0b7c268,9,Sep,5.9
68798c739b36b04cf0b7c268,10,Oct,6.2
68798c739b36b04cf0b7c268,11,Nov,6.6
68798c739b36b04cf0b7c268,12,Dic,7.8
68798c739b36b04cf0b7c269,1,Ene,4.9
68798c739b36b04cf0b7c269,2,Feb,4.4
68798c739b36b04cf0b7c269,3,Mar,6.1
68798c739b36b04cf0b7c269,4,Abr,9.4
68798c739b36b04cf0b7c269,5,May,9.9
68798c739b36b04cf0b7c269,6,Jun,8.7
68798c739b36b04cf0b7c269,7,Jul,12.6
68798c739b36b04cf0b7c269,8,Ago,10.1
68798c739b36b04cf0b7c269,9,Sep,10.2
68798c739b36b04cf0b7c269,10,Oct,7.1
68798c739b36b04cf0b7c269,11,Nov,7.6
68798c739b36b04cf0b7c269,12,Dic,9
68798c739b36b04cf0b7c26a,1,Ene,0.7
68798c739b36b04cf0b7c26a,2,Feb,0.7
68798c739b36b04cf0b7c26a,3,Mar,3.3
68798c739b36b04cf0b7c26a,4,Abr,14.4
68798c739b36b04cf0b7c26a,5,May,15
68798c739b36b04cf0b7c26a,6,Jun,7.2
68798c739b36b04cf0b7c26a,7,Jul,17.1
68798c739b36b04cf0b7c26a,8,Ago,10.8
68798c739b36b04cf0b7c26a,9,Sep,13
68798c739b36b04cf0b7c26a,10,Oct,6.1
68798c739b36b04cf0b7c26a,11,Nov,5.7
68798c739b36b04cf0b7c26a,12,Dic,6
68798c739b36b04cf0b7c26b,1,Ene,10.6
68798c739b36b04cf0b7c26b,2,Feb,8.6
68798c739b36b04cf0b7c26b,3,Mar,11.8
68798c739b36b04cf0b7c26b,4,Abr,5.8
68798c739b36b04cf0b7c26b,5,May,5.1
68798c739b36b04cf0b7c26b,6,Jun,8.5
68798c739b36b04cf0b7c26b,7,Jul,5.3
68798c739b36b04cf0b7c26b,8,Ago,10.1
68798c739b36b04cf0b7c26b,9,Sep,5
68798c739b36b04cf0b7c26b,10,Oct,8.5
68798c739b36b04cf0b7c26b,11,Nov,9.3
68798c739b36b04cf0b7c26b,12,Dic,11.4
68798c739b36b04cf0b7c2a7,1,Ene,8
68798c739b36b04cf0b7c2a7,2,Feb,7.8
68798c739b36b04cf0b7c2a7,3,Mar,11.9
68798c739b36b04cf0b7c2a7,4,Abr,9.1
68798c739b36b04cf0b7c2a7,5,May,8.9
68798c739b36b04cf0b7c2a7,6,Jun,7.9
68798c739b36b04cf0b7c2a7,7,Jul,9.3
68798c739b36b04cf0b7c2a7,8,Ago,7.9
68798c739b36b04cf0b7c2a7,9,Sep,6.9
68798c739b36b04cf0b7c2a7,10,Oct,6.8
68798c739b36b04cf0b7c2a7,11,Nov,7.6
68798c739b36b04cf0b7c2a7,12,Dic,7.9
68798c739b36b04cf0b7c2c0,1,Ene,6.4
68798c739b36b04cf0b7c2c0,2,Feb,5.6
68798c739b36b04cf0b7c2c0,3,Mar,7.4
68798c739b36b04cf0b7c2c0,4,Abr,8.5
68798c739b36b04cf0b7c2c0,5,May,8.7
68798c739b36b04cf0b7c2c0,6,Jun,8.3
68798c739b36b04cf0b7c2c0,7,Jul,10.8
68798c739b36b04cf0b7c2c0,8,Ago,10.5
68798c739b36b04cf0b7c2c0,9,Sep,8.8
68798c739b36b04cf0b7c2c0,10,Oct,7.4
68798c739b36b04cf0b7c2c0,11,Nov,8
68798c739b36b04cf0b7c2c0,12,Dic,9.6
68798c739b36b04cf0b7c2e4,1,Ene,13.2
68798c739b36b04cf0b7c2e4,2,Feb,11.4
68798c739b36b04cf0b7c2e4,3,Mar,14
68798c739b36b04cf0b7c2e4,4,Abr,7.2
68798c739b36b04cf0b7c2e4,5,May,6.3
68798c739b36b04cf0b7c2e4,6,Jun,6.1
68798c739b36b04cf0b7c2e4,7,Jul,6.6
68798c739b36b04cf0b7c2e4,8,Ago,6.5
68798c739b36b04cf0b7c2e4,9,Sep,6.2
68798c739b36b04cf0b7c2e4,10,Oct,6.3
68798c739b36b04cf0b7c2e4,11,Nov,7.5
68798c739b36b04cf0b7c2e4,12,Dic,8.7
68798c739b36b04cf0b7c009,1,Ene,5.5
68798c739b36b04cf0b7c009,2,Feb,1.2
68798c739b36b04cf0b7c009,3,Mar,4.3
68798c739b36b04cf0b7c009,4,Abr,0.8
68798c739b36b04cf0b7c009,5,May,3.5
68798c739b36b04cf0b7c009,6,Jun,13.5
68798c739b36b04cf0b7c009,7,Jul,0.8
68798c739b36b04cf0b7c009,8,Ago,61.3
68798c739b36b04cf0b7c009,9,Sep,2.5
68798c739b36b04cf0b7c009,10,Oct,1.7
68798c739b36b04cf0b7c009,11,Nov,2.2
68798c739b36b04cf0b7c009,12,Dic,2.7
68798c739b36b04cf0b7c00a,1,Ene,8.7
68798c739b36b04cf0b7c00a,2,Feb,8.1
68798c739b36b04cf0b7c00a,3,Mar,9.9
68798c739b36b04cf0b7c00a,4,Abr,8.1
68798c739b36b04cf0b7c00a,5,May,9
68798c739b36b04cf0b7c00a,6,Jun,7.5
68798c739b36b04cf0b7c00a,7,Jul,7.8
68798c739b36b04cf0b7c00a,8,Ago,7.8
68798c739b36b04cf0b7c00a,9,Sep,7.7
68798c739b36b04cf0b7c00a,10,Oct,7.5
68798c739b36b04cf0b7c00a,11,Nov,8.4
68798c739b36b04cf0b7c00a,12,Dic,9.5
68798c739b36b04cf0b7c00b,1,Ene,8.4
68798c739b36b04cf0b7c00b,2,Feb,7.9
68798c739b36b04cf0b7c00b,3,Mar,8.9
68798c739b36b04cf0b7c00b,4,Abr,8.3
68798c739b36b04cf0b7c00b,5,May,8.2
68798c739b36b04cf0b7c00b,6,Jun,7.9
68798c739b36b04cf0b7c00b,7,Jul,8.4
68798c739b36b04cf0b7c00b,8,Ago,8.3
68798c739b36b04cf0b7c00b,9,Sep,8
68798c739b36b04cf0b7c00b,10,Oct,8.3
68798c739b36b04cf0b7c00b,11,Nov,8.4
68798c739b36b04cf0b7c00b,12,Dic,9
68798c739b36b04cf0b7c00c,1,Ene,6.3
68798c739b36b04cf0b7c00c,2,Feb,6
68798c739b36b04cf0b7c00c,3,Mar,7.4
68798c739b36b04cf0b7c00c,4,Abr,6.5
68798c739b36b04cf0b7c00c,5,May,7.7
68798c739b36b04cf0b7c00c,6,Jun,8.7
68798c739b36b04cf0b7c00c,7,Jul,11
68798c739b36b04cf0b7c00c,8,Ago,10.7
68798c739b36b04cf0b7c00c,9,Sep,8.8
68798c739b36b04cf0b7c00c,10,Oct,8.7
68798c739b36b04cf0b7c00c,11,Nov,8.1
68798c739b36b04cf0b7c00c,12,Dic,10.1
68798c739b36b04cf0b7c00d,1,Ene,7.6
68798c739b36b04cf0b7c00d,2,Feb,9.2
68798c739b36b04cf0b7c00d,3,Mar,9.4
68798c739b36b04cf0b7c00d,4,Abr,8.8
68798c739b36b04cf0b7c00d,5,May,7.9
68798c739b36b04cf0b7c00d,6,Jun,7.2
68798c739b36b04cf0b7c00d,7,Jul,7.3
68798c739b36b04cf0b7c00d,8,Ago,9.6
68798c739b36b04cf0b7c00d,9,Sep,7.6
68798c739b36b04cf0b7c00d,10,Oct,8.5
68798c739b36b04cf0b7c00d,11,Nov,8.6
68798c739b36b04cf0b7c00d,12,Dic,8.3
68798c739b36b04cf0b7c00e,1,Ene,8.4
68798c739b36b04cf0b7c00e,2,Feb,7.7
68798c739b36b04cf0b7c00e,3,Mar,8.8
68798c739b36b04cf0b7c00e,4,Abr,8.1
68798c739b36b04cf0b7c00e,5,May,8
68798c739b36b04cf0b7c00e,6,Jun,7.9
68798c739b36b04cf0b7c00e,7,Jul,8.6
68798c739b36b04cf0b7c00e,8,Ago,8.5
68798c739b36b04cf0b7c00e,9,Sep,7.7
68798c739b36b04cf0b7c00e,10,Oct,8.2
68798c739b36b04cf0b7c00e,11,Nov,8.4
68798c739b36b04cf0b7c00e,12,Dic,9.7
68798c739b36b04cf0b7c00f,1,Ene,8.7
68798c739b36b04cf0b7c00f,2,Feb,7.9
68798c739b36b04cf0b7c00f,3,Mar,8.8
68798c739b36b04cf0b7c00f,4,Abr,8.1
68798c739b36b04cf0b7c00f,5,May,7.7
68798c739b36b04cf0b7c00f,6,Jun,8.1
68798c739b36b04cf0b7c00f,7,Jul,9.3
68798c739b36b04cf0b7c00f,8,Ago,8.2
68798c739b36b04cf0b7c00f,9,Sep,7
68798c739b36b04cf0b7c00f,10,Oct,8
68798c739b36b04cf0b7c00f,11,Nov,8.7
68798c739b36b04cf0b7c00f,12,Dic,9.5
68798c739b36b04cf0b7c049,1,Ene,9.5
68798c739b36b04cf0b7c049,2,Feb,9
68798c739b36b04cf0b7c049,3,Mar,10.3
68798c739b36b04cf0b7c049,4,Abr,7.8
68798c739b36b04cf0b7c049,5,May,7.9
68798c739b36b04cf0b7c049,6,Jun,8.4
68798c739b36b04cf0b7c049,7,Jul,8.1
68798c739b36b04cf0b7c049,8,Ago,6.4
68798c739b36b04cf0b7c049,9,Sep,6.9
68798c739b36b04cf0b7c049,10,Oct,6.1
68798c739b36b04cf0b7c049,11,Nov,8.3
68798c739b36b04cf0b7c049,12,Dic,11.3
68798c739b36b04cf0b7c04a,1,Ene,5.5
68798c739b36b04cf0b7c04a,2,Feb,5.2
68798c739b36b04cf0b7c04a,3,Mar,6.3
68798c739b36b04cf0b7c04a,4,Abr,5.7
68798c739b36b04cf0b7c04a,5,May,6.3
68798c739b36b04cf0b7c04a,6,Jun,7
68798c739b36b04cf0b7c04a,7,Jul,6.8
68798c739b36b04cf0b7c04a,8,Ago,16.2
68798c739b36b04cf0b7c04a,9,Sep,9.1
68798c739b36b04cf0b7c04a,10,Oct,8.5
68798c739b36b04cf0b7c04a,11,Nov,10.2
68798c739b36b04cf0b7c04a,12,Dic,13.2
68798c739b36b04cf0b7c04b,1,Ene,10.2
68798c739b36b04cf0b7c04b,2,Feb,7.9
68798c739b36b04cf0b7c04b,3,Mar,9.5
68798c739b36b04cf0b7c04b,4,Abr,8.3
68798c739b36b04cf0b7c04b,5,May,7.7
68798c739b36b04cf0b7c04b,6,Jun,7
68798c739b36b04cf0b7c04b,7,Jul,8
68798c739b36b04cf0b7c04b,8,Ago,4.2
68798c739b36b04cf0b7c04b,9,Sep,6.5
68798c739b36b04cf0b7c04b,10,Oct,6.1
68798c739b36b04cf0b7c04b,11,Nov,8.5
68798c739b36b04cf0b7c04b,12,Dic,16.1
68798c739b36b04cf0b7c04c,1,Ene,10.5
68798c739b36b04cf0b7c04c,2,Feb,8.2
68798c739b36b04cf0b7c04c,3,Mar,6.4
68798c739b36b04cf0b7c04c,4,Abr,7
68798c739b36b04cf0b7c04c,5,May,5.9
68798c739b36b04cf0b7c04c,6,Jun,7.7
68798c739b36b04cf0b7c04c,7,Jul,9.1
68798c739b36b04cf0b7c04c,8,Ago,10.2
68798c739b36b04cf0b7c04c,9,Sep,9.8
68798c739b36b04cf0b7c04c,10,Oct,6.2
68798c739b36b04cf0b7c04c,11,Nov,6.2
68798c739b36b04cf0b7c04c,12,Dic,12.8
68798c739b36b04cf0b7c04d,1,Ene,11.9
68798c739b36b04cf0b7c04d,2,Feb,7.9
68798c739b36b04cf0b7c04d,3,Mar,8.1
68798c739b36b04cf0b7c04d,4,Abr,7.7
68798c739b36b04cf0b7c04d,5,May,8.4
68798c739b36b04cf0b7c04d,6,Jun,7.6
68798c739b36b04cf0b7c04d,7,Jul,8.4
68798c739b36b04cf0b7c04d,8,Ago,4.1
68798c739b36b04cf0b7c04d,9,Sep,7.9
68798c739b36b04cf0b7c04d,10,Oct,7.4
68798c739b36b04cf0b7c04d,11,Nov,8.8
68798c739b36b04cf0b7c04d,12,Dic,11.8
68798c739b36b04cf0b7c04e,1,Ene,8.3
68798c739b36b04cf0b7c04e,2,Feb,8
68798c739b36b04cf0b7c04e,3,Mar,9.2
68798c739b36b04cf0b7c04e,4,Abr,7.6
68798c739b36b04cf0b7c04e,5,May,7.8
68798c739b36b04cf0b7c04e,6,Jun,8
68798c739b36b04cf0b7c04e,7,Jul,8.4
68798c739b36b04cf0b7c04e,8,Ago,8.5
68798c739b36b04cf0b7c04e,9,Sep,8.8
68798c739b36b04cf0b7c04e,10,Oct,7.3
68798c739b36b04cf0b7c04e,11,Nov,8.4
68798c739b36b04cf0b7c04e,12,Dic,9.7
68798c739b36b04cf0b7c04f,1,Ene,9.3
68798c739b36b04cf0b7c04f,2,Feb,6.8
68798c739b36b04cf0b7c04f,3,Mar,8
68798c739b36b04cf0b7c04f,4,Abr,7.3
68798c739b36b04cf0b7c04f,5,May,7.5
68798c739b36b04cf0b7c04f,6,Jun,7.2
68798c739b36b04cf0b7c04f,7,Jul,6.9
68798c739b36b04cf0b7c04f,8,Ago,7.3
68798c739b36b04cf0b7c04f,9,Sep,7.9
68798c739b36b04cf0b7c04f,10,Oct,8.3
68798c739b36b04cf0b7c04f,11,Nov,9.2
68798c739b36b04cf0b7c04f,12,Dic,14.3
68798c739b36b04cf0b7c050,1,Ene,9.5
68798c739b36b04cf0b7c050,2,Feb,6.7
68798c739b36b04cf0b7c050,3,Mar,7.6
68798c739b36b04cf0b7c050,4,Abr,7
68798c739b36b04cf0b7c050,5,May,4
68798c739b36b04cf0b7c050,6,Jun,7
68798c739b36b04cf0b7c050,7,Jul,8.1
68798c739b36b04cf0b7c050,8,Ago,10.4
68798c739b36b04cf0b7c050,9,Sep,11.6
68798c739b36b04cf0b7c050,10,Oct,8.3
68798c739b36b04cf0b7c050,11,Nov,9.3
68798c739b36b04cf0b7c050,12,Dic,10.5
68798c739b36b04cf0b7c051,1,Ene,7.7
68798c739b36b04cf0b7c051,2,Feb,7.2
68798c739b36b04cf0b7c051,3,Mar,8.9
68798c739b36b04cf0b7c051,4,Abr,8
68798c739b36b04cf0b7c051,5,May,8.2
68798c739b36b04cf0b7c051,6,Jun,7.4
68798c739b36b04cf0b7c051,7,Jul,9.2
68798c739b36b04cf0b7c051,8,Ago,9
68798c739b36b04cf0b7c051,9,Sep,7.6
68798c739b36b04cf0b7c051,10,Oct,7.8
68798c739b36b04cf0b7c051,11,Nov,8.8
68798c739b36b04cf0b7c051,12,Dic,10.2
68798c739b36b04cf0b7c052,1,Ene,6.3
68798c739b36b04cf0b7c052,2,Feb,8.3
68798c739b36b04cf0b7c052,3,Mar,7.1
68798c739b36b04cf0b7c052,4,Abr,6.1
68798c739b36b04cf0b7c052,5,May,6.6
68798c739b36b04cf0b7c052,6,Jun,7.2
68798c739b36b04cf0b7c052,7,Jul,6.7
68798c739b36b04cf0b7c052,8,Ago,7
68798c739b36b04cf0b7c052,9,Sep,7.7
68798c739b36b04cf0b7c052,10,Oct,7.3
68798c739b36b04cf0b7c052,11,Nov,13.2
68798c739b36b04cf0b7c052,12,Dic,16.5
68798c739b36b04cf0b7c053,1,Ene,6.9
68798c739b36b04cf0b7c053,2,Feb,5.9
68798c739b36b04cf0b7c053,3,Mar,8.1
68798c739b36b04cf0b7c053,4,Abr,6.7
68798c739b36b04cf0b7c053,5,May,6.9
68798c739b36b04cf0b7c053,6,Jun,6.4
68798c739b36b04cf0b7c053,7,Jul,7.5
68798c739b36b04cf0b7c053,8,Ago,7.4
68798c739b36b04cf0b7c053,9,Sep,7.3
68798c739b36b04cf0b7c053,10,Oct,7.2
68798c739b36b04cf0b7c053,11,Nov,8.7
68798c739b36b04cf0b7c053,12,Dic,21
68798c739b36b04cf0b7c079,1,Ene,8.7
68798c739b36b04cf0b7c079,2,Feb,7.8
68798c739b36b04cf0b7c079,3,Mar,9
68798c739b36b04cf0b7c079,4,Abr,8.4
68798c739b36b04cf0b7c079,5,May,8.3
68798c739b36b04cf0b7c079,6,Jun,7.8
68798c739b36b04cf0b7c079,7,Jul,8.8
68798c739b36b04cf0b7c079,8,Ago,8.6
68798c739b36b04cf0b7c079,9,Sep,7.7
68798c739b36b04cf0b7c079,10,Oct,8.3
68798c739b36b04cf0b7c079,11,Nov,7.6
68798c739b36b04cf0b7c079,12,Dic,9
68798c739b36b04cf0b7c102,1,Ene,8
68798c739b36b04cf0b7c102,2,Feb,7.8
68798c739b36b04cf0b7c102,3,Mar,8.2
68798c739b36b04cf0b7c102,4,Abr,8.5
68798c739b36b04cf0b7c102,5,May,8.5
68798c739b36b04cf0b7c102,6,Jun,7.7
68798c739b36b04cf0b7c102,7,Jul,8.3
68798c739b36b04cf0b7c102,8,Ago,8.4
68798c739b36b04cf0b7c102,9,Sep,7.8
68798c739b36b04cf0b7c102,10,Oct,8.3
68798c739b36b04cf0b7c102,11,Nov,9
68798c739b36b04cf0b7c102,12,Dic,9.5
68798c739b36b04cf0b7c108,1,Ene,8.1
68798c739b36b04cf0b7c108,2,Feb,8.1
68798c739b36b04cf0b7c108,3,Mar,8.6
68798c739b36b04cf0b7c108,4,Abr,8.7
68798c739b36b04cf0b7c108,5,May,9.1
68798c739b36b04cf0b7c108,6,Jun,7.5
68798c739b36b04cf0b7c108,7,Jul,7.7
68798c739b36b04cf0b7c108,8,Ago,8.5
68798c739b36b04cf0b7c108,9,Sep,8.1
68798c739b36b04cf0b7c108,10,Oct,9.2
68798c739b36b04cf0b7c108,11,Nov,7.9
68798c739b36b04cf0b7c108,12,Dic,8.5
68798c739b36b04cf0b7c240,1,Ene,7.6
68798c739b36b04cf0b7c240,2,Feb,7.6
68798c739b36b04cf0b7c240,3,Mar,9.1
68798c739b36b04cf0b7c240,4,Abr,8.1
68798c739b36b04cf0b7c240,5,May,8.3
68798c739b36b04cf0b7c240,6,Jun,6.9
68798c739b36b04cf0b7c240,7,Jul,8.4
68798c739b36b04cf0b7c240,8,Ago,8.7
68798c739b36b04cf0b7c240,9,Sep,7.7
68798c739b36b04cf0b7c240,10,Oct,8.7
68798c739b36b04cf0b7c240,11,Nov,8.8
68798c739b36b04cf0b7c240,12,Dic,10.1
68798c739b36b04cf0b7c241,1,Ene,8.7
68798c739b36b04cf0b7c241,2,Feb,7.6
68798c739b36b04cf0b7c241,3,Mar,8.5
68798c739b36b04cf0b7c241,4,Abr,8.2
68798c739b36b04cf0b7c241,5,May,8.5
68798c739b36b04cf0b7c241,6,Jun,7.7
68798c739b36b04cf0b7c241,7,Jul,9
